id,name,album_name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,year,genre,popularity,total_artist_followers,avg_artist_popularity,artist_ids,niche_genres
2vIsFnYiL568cRHJNv6oGy,Other Kingdoms Fall,Kingdemonium,"[""HAMMER KING""]",0.454,0.93,1,-6.243,0,0.0495,0.000247,0.0,0.123,0.497,100.057,323080,2022,Rock,5,10243,25.0,"[""2tcBSFExl1h7oADhE85NXT""]","[""japanese vgm"", ""power metal"", ""symphonic metal""]"
6SScmPZdpQvh9vuLpnKihi,Ouroboros,8.,"[""NoisyCell""]",0.475,0.872,7,-3.82,1,0.187,0.00954,6.53e-05,0.672,0.35,87.649,240133,2019,Rock,9,26919,29.0,"[""4FDoIX0wLRiVnx5F5wXWl4""]","[""anime"", ""j-rock""]"
0fPHTndp4Y8iAjVD538TWo,Out of Darkness (プロローグ),デビル メイ クライ 4 オリジナル・サウンドトラック,"[""Capcom Sound Team""]",0.165,0.277,8,-10.679,1,0.033,0.592,0.0008849999999999,0.087,0.089,109.507,193333,2008,Electronic,0,210392,58.0,"[""3w1Q754jb31h5CXQCcnLNL""]","[""japanese vgm"", ""soundtrack""]"
774SvYRrNxcO8tnxTtH86L,Out of my hands,Breakfast,"[""Pay money To my Pain""]",0.134,0.915,0,-2.902,0,0.0596,0.000941,0.0,0.334,0.43,85.254,197907,2012,Rock,0,123877,42.0,"[""07BBdQ03C1t2EPSQ7AeAJw""]","[""j-rock""]"
1jxXudWNNYK7o5jZByBMZd,Out of my hands,Writing in the diary,"[""Pay money To my Pain""]",0.215,0.919,0,-3.401,0,0.0475,0.00175,0.0,0.323,0.447,138.081,197267,2008,Rock,0,123877,42.0,"[""07BBdQ03C1t2EPSQ7AeAJw""]","[""j-rock""]"
4SxF2jLKbc6Dz6wbkPoxLa,Outta Sight,Luxury Disease,"[""ONE OK ROCK""]",0.509,0.848,3,-4.092,0,0.0447,0.0821,0.000204,0.125,0.489,170.121,202292,2022,Rock,42,5968711,72.0,"[""7k73EtZwoPs516ZxE72KsO""]","[""j-pop"", ""j-rock""]"
6YQXGE5MRblkikt9s95Xfa,Over,Free Your Mind,"[""HEY-SMITH""]",0.56,0.995,9,-3.1,0,0.1,4.38e-05,4.2300000000000005e-05,0.139,0.441,114.019,165667,2011,Rock,33,117856,46.0,"[""180SgP7FcRAhmrgwuNTvhL""]","[""j-rock"", ""melodic hardcore"", ""ska"", ""ska punk""]"
1RBf5AC8g6Lf9h8lNxLz4p,Over For You (Rengoku Rap),Over For You (Rengoku Rap),"[""Rustage"", ""Johnald""]",0.6930000000000001,0.871,11,-4.549,0,0.28,0.181,0.0,0.0893,0.612,159.995,215996,2022,Hip-Hop,43,473025,52.0,"[""6cd3XfCAc3e596RQW8P94H"", ""1z9yUqEQzZ4I2JPKgiyI56""]","[""anime"", ""anime rap""]"
3NbcxD3uC4aDsv87lwK1WM,Overdrive,JOJO'S BIZARRE ADVENTURE -O.S.T Battle Tendency [Musik],"[""Taku Iwasaki""]",0.5760000000000001,0.8220000000000001,1,-8.456,1,0.11,0.000909,0.537,0.11,0.193,134.981,226707,2013,Pop,53,52144,49.0,"[""4E0I7rDFoLnOLb76hcdJ0v""]","[""anime""]"
1CT1dgsDKm4n0ykVyoBj3R,Overflow(変身),Overflow(変身),"[""YonYon"", ""HITOMITOI""]",0.917,0.6000000000000001,6,-5.362,1,0.0483,0.296,0.00159,0.0469,0.659,120.001,240988,2019,Pop,17,70529,39.5,"[""31cQ1UZ89lT9gFf6bvADZl"", ""3Uj4f5PGdIJEhCJkqysb3l""]","[""city pop"", ""j-r&b"", ""japanese indie"", ""jazz fusion"", ""shibuya-kei""]"
54mgR4A8yR2jmRXr0QDoET,Overload,Nucleus,"[""ANTHEM""]",0.488,0.983,1,-3.226,1,0.102,4.78e-05,0.0008039999999999,0.0533,0.257,111.994,264521,2019,Rock,0,32761,31.0,"[""67BObUWOkPPGftw3ITCHXH""]","[""heavy metal"", ""j-rock"", ""power metal"", ""speed metal"", ""visual kei""]"
7CV666yGB31LlOBiGMCkxS,Overlord,Overlord,"[""Rustage"", ""Burefu""]",0.735,0.875,10,-3.84,0,0.349,0.51,0.0,0.081,0.578,79.94,175121,2021,Hip-Hop,41,454221,41.0,"[""6cd3XfCAc3e596RQW8P94H"", ""6JYEJBkA7uzs0hqgGoV2QQ""]","[""anime"", ""anime rap""]"
65L1DDDFeBUpFb9N2M9dZP,Overnight Superstar,Swipe Times,"[""BRADIO""]",0.621,0.888,11,-4.972,0,0.0663,0.0566,0.0,0.187,0.865,119.994,272733,2014,Pop,0,162102,45.0,"[""4bykb0rz2eT2t2kzihCsne""]","[""anime"", ""j-pop"", ""j-rock""]"
0FkebLFfMj4tX6UJMGyK6W,Own This Groove (feat. Liyv),Own This Groove (feat. Liyv),"[""AmPm"", ""Liyv""]",0.673,0.71,6,-7.457,1,0.154,0.137,0.00029,0.0945,0.514,110.03,249116,2017,Pop,6,58899,21.5,"[""5Xcbv83o11Ez2XPHa1n8Pf"", ""7BTM2IUcZZsdCANUS3wFKy""]","[""anime"", ""indie r&b""]"
23pTXTzbE3t5UbsjjfTcgt,P-Nut Butter irony,CLAMS,"[""Clams""]",0.346,0.517,4,-13.468,0,0.0378,1.81e-06,0.894,0.411,0.183,134.901,177160,2020,Pop,23,10835,14.0,"[""5ziygVAOhx4kwkjTYkDjhX""]","[""dream pop"", ""japanese indie"", ""shoegaze""]"
1dkrTNclkWubz1M8HwmrJs,P.M.A(Positive Mental Attitude),77 Days,"[""KEMURI""]",0.608,0.966,2,-2.25,1,0.0738,0.0445,6.32e-05,0.294,0.843,110.64,172773,1998,Folk,38,67096,33.0,"[""3tRqvT7FoScxartUAj68Wp""]","[""j-rock"", ""melodic hardcore"", ""ska"", ""ska punk""]"
43hAWgANUMvybp1zDBMrRf,PA PA YA!!,METAL GALAXY,"[""BABYMETAL"", ""F.HERO""]",0.521,0.989,10,-0.755,0,0.157,0.00285,0.00116,0.346,0.432,158.036,235159,2019,Pop,11,3718261,64.5,"[""630wzNP2OL7fl4Xl0GnMWq"", ""2MnMuRYL9qsGvWPsZGeDGQ""]","[""j-rock"", ""k-pop"", ""luk thung"", ""t-pop"", ""thai hip hop"", ""thai pop"", ""thai trap""]"
3mJQaoRxqGwmoBr5YPBku6,PA PA YA!! - METAL GALAXY WORLD TOUR IN JAPAN EXTRA SHOW,LEGEND – METAL GALAXY [DAY 2],"[""BABYMETAL"", ""F.HERO""]",0.444,0.99,8,-5.526,1,0.148,1.2e-05,0.659,0.883,0.146,157.948,239004,2020,Pop,0,3718261,64.5,"[""630wzNP2OL7fl4Xl0GnMWq"", ""2MnMuRYL9qsGvWPsZGeDGQ""]","[""j-rock"", ""k-pop"", ""luk thung"", ""t-pop"", ""thai hip hop"", ""thai pop"", ""thai trap""]"
4fAssugLEKXKxHwf0H7hkW,PACK OF THE FUTURE,AWESOME BEST,"[""BACK-ON""]",0.586,0.959,6,-2.772,1,0.0718,0.00207,0.0,0.124,0.661,132.005,228107,2017,Pop,12,139545,46.0,"[""41wiRMqVmNSZ3FFM7JIeht""]","[""anime"", ""j-pop"", ""j-rock""]"
1sYs029qZ3SScza0CLENMp,PANDORA,PANDORA,"[""SiM""]",0.462,0.965,5,-2.343,0,0.0918,4.990000000000001e-05,0.8270000000000001,0.336,0.554,117.669,88680,2013,Pop,33,458672,58.0,"[""2BM933ADIluGGrPBOhPgIt""]","[""anime"", ""j-rock""]"
6CKF6AY8vmt7xvVgfJ8jEa,PAPARAZZI - English Version,PAPARAZZI (English Version),"[""RADWIMPS""]",0.645,0.707,1,-6.603,0,0.29,0.116,3.28e-06,0.584,0.733,129.963,326213,2019,Pop,22,4907962,76.0,"[""1EowJ1WwkMzkCkRomFhui7""]","[""anime"", ""j-pop"", ""j-rock""]"
1YLnHvUtdMN91dmwFE5ueh,PARADISE (Kill The Silence),PARADISE (Kill The Silence),"[""coldrain""]",0.388,0.951,4,-5.096,0,0.172,1.9900000000000003e-05,0.00441,0.319,0.342,160.067,223119,2021,Rock,32,319712,54.0,"[""4pCVGaLWxDe4d8bsjsnmUM""]","[""anime"", ""j-rock"", ""metalcore""]"
7l6yDpU2vIDXFQpdEYgpNO,PARDON?,Super Champon,"[""Otoboke Beaver""]",0.297,0.961,7,-1.302,1,0.235,0.0538,0.123,0.33,0.341,130.951,105467,2022,Rock,30,173696,38.0,"[""0HutkALC7kq2L8b9bnZUkq""]","[""egg punk"", ""hardcore punk"", ""j-rock"", ""noise rock"", ""riot grrrl""]"
1UJ85UjmaZGw1Xolf5mGTS,PARTY PARTY,Wicked and Naked,"[""TOTALFAT""]",0.518,0.961,1,-2.708,1,0.145,0.00052,0.0,0.108,0.455,162.002,219400,2012,Rock,33,66466,34.0,"[""2Bxu9stwgeIGzYeTNRicKE""]","[""j-rock"", ""melodic hardcore"", ""skate punk""]"
699xfG83kEZdq99j9h5GRX,PENTAX,MAKING THE ROAD,"[""Hi-STANDARD""]",0.456,0.876,4,-3.872,1,0.143,0.00287,7.670000000000001e-05,0.111,0.322,118.302,35040,1999,Rock,0,218488,51.0,"[""5bqCpmhZzNzRzzKSbbDkeH""]","[""j-rock"", ""melodic hardcore"", ""punk"", ""ska punk"", ""skate punk""]"
7LHhGBjIBj7kNYLHYH9rMx,PEOPLE GET READY,あいのわ,"[""Hanare Gumi""]",0.667,0.0119,0,-16.177,1,0.0636,0.867,0.0,0.288,0.408,133.277,242001,2009,Pop,24,141630,49.0,"[""2nyUb9foGvK7AlESn5DCte""]","[""j-pop""]"
11nWoMn8ZOJ0Y7zgJIyK8z,PERSPECTIVE,Service,"[""YELLOW MAGIC ORCHESTRA""]",0.784,0.765,0,-6.292,1,0.0272,0.335,0.0104,0.115,0.521,104.635,316293,1983,Electronic,23,386314,48.0,"[""2JIf5JxI3ypOSfrfNIIMQE""]","[""city pop"", ""kayokyoku"", ""shibuya-kei"", ""synthpop""]"
6HhXzR7MecStAeXOSGjtnY,PERSPECTIVE,UC YMO: Ultimate Collection of Yellow Magic Orchestra,"[""YELLOW MAGIC ORCHESTRA""]",0.852,0.687,0,-8.485,1,0.0338,0.334,0.0449,0.0999,0.559,104.643,315093,2017,Electronic,3,386314,48.0,"[""2JIf5JxI3ypOSfrfNIIMQE""]","[""city pop"", ""kayokyoku"", ""shibuya-kei"", ""synthpop""]"
27EYpIgXJW828hvUQyPmmz,PHANTOM,the WORLD Ruler,"[""NIGHTMARE""]",0.442,0.878,11,-8.812,0,0.0701,0.0196,0.00122,0.406,0.0878,95.012,93413,2007,Rock,0,181697,51.0,"[""11CxpTfZC60MYKjL7HESKR""]","[""anime"", ""j-rock"", ""visual kei""]"
59B5CBl2vFYsZogVmCGf0L,PICK YOUR POISON,PICK YOUR POISON,"[""Falconshield"", ""FrivolousShara""]",0.653,0.581,9,-12.702,0,0.0794,0.107,0.0,0.219,0.308,144.83,187495,2022,Hip-Hop,24,42201,38.0,"[""1E7ix1oyCsdQgMw6Q3w7xT"", ""4BZbaSD54IoBseVr142kiH""]","[""anime rap""]"
3c8QlMUMpzNjMOZnfoImjx,PLANET TOKYO,Hi Hi Puffy AmiYumi,"[""Puffy AmiYumi""]",0.358,0.972,9,-4.207,0,0.125,0.00785,0.178,0.0725,0.199,181.362,229400,1996,Pop,0,139583,44.0,"[""2wPaW7JIZGyM16donpyBmW""]","[""j-pop"", ""kayokyoku"", ""shibuya-kei""]"
2D6jFLPcSHZ8FaFpCipUgj,PLASTIC OCEAN,JUST A HERO,"[""BO\u00d8WY""]",0.636,0.833,0,-5.524,1,0.0356,0.0774,7.82e-05,0.25,0.963,207.054,193627,1986,Pop,32,607864,56.0,"[""0pr3ep0knQaPHEZ2X8niA0""]","[""j-pop"", ""j-rock"", ""kayokyoku"", ""visual kei""]"
79T46N90OGVqy35YszvRIe,PLEDGE OF THE SAVIOUR,CLOCKWORK IMMORTALITY,"[""LOVEBITES""]",0.312,0.912,11,-4.388,0,0.0659,3.25e-06,0.00788,0.158,0.149,175.941,318027,2018,Rock,17,86478,39.0,"[""4H1S8RTYv4vN3SiM5uSZSa""]","[""j-rock"", ""power metal""]"
1u1kIQKaD81AYX5yuq4apV,POWER,LISTEN TO MY HEART,"[""BoA""]",0.716,0.791,11,-5.5600000000000005,0,0.0414,0.005,0.0,0.468,0.932,104.999,248867,2002,Pop,17,854764,58.0,"[""4muJrGMndyYWqZtfk8OWy4""]","[""j-pop"", ""j-r&b"", ""k-pop""]"
2chwAuvXU2ibBokkZPWP7w,POWER,POWER,"[""HER NAME IN BLOOD""]",0.475,0.978,8,-3.132,1,0.114,2.17e-05,4.34e-06,0.0679,0.376,93.469,225067,2018,Rock,23,23555,20.0,"[""77DFYRFqoSdvFpprpWY3pK""]","[""deathcore"", ""j-rock"", ""metalcore"", ""visual kei""]"
2mdGt3BONiP7oxaXeK1ewt,POWER,POWER,"[""HER NAME IN BLOOD""]",0.475,0.978,8,-3.132,1,0.114,2.17e-05,4.34e-06,0.0679,0.376,93.469,225067,2018,Rock,1,23555,20.0,"[""77DFYRFqoSdvFpprpWY3pK""]","[""deathcore"", ""j-rock"", ""metalcore"", ""visual kei""]"
3gswPZXeaPnYOp3e3wYimT,PRISM,PRISM,"[""Friday Night Plans"", ""JJJ"", ""STUTS""]",0.792,0.617,5,-7.079,1,0.285,0.24,1.27e-05,0.0985,0.531,89.997,198493,2019,Pop,0,375973,51.66666666666666,"[""71YfYiTx6KAZFJfKaNYueQ"", ""4BuaC48pvatn5gWSqV45cR"", ""0qC4CNzOUtgdmdVzRqCa1d""]","[""city pop"", ""j-r&b"", ""j-rap"", ""japanese indie""]"
2M2XzaP28IyS1HTQzyskhf,PROLOGUE (WORLD ANTHEM) - Remaster,BLUE BLOOD REMASTERED EDITION,"[""X JAPAN""]",0.306,0.646,3,-7.72,1,0.033,0.0002309999999999,0.202,0.116,0.407,75.062,155280,2008,Rock,33,704602,53.0,"[""4VrqQQy6X0hlMtqY5gp6Wx""]","[""j-pop"", ""j-rock"", ""visual kei""]"
75C9RHpGoO4FHd301MQSIc,PROMISE,SOULS,"[""Hawaiian6""]",0.32,0.947,11,-2.843,1,0.0741,0.000909,0.0,0.208,0.433,124.132,172600,2002,Rock,0,80860,39.0,"[""5uZU1Q2bJFoFAqq1FcF1pw""]","[""j-rock"", ""melodic hardcore"", ""skate punk""]"
7Er9z3wuEGAolQpVqM90E5,PROVIDENCE,THE BEST ’09-’17_2,"[""NOCTURNAL BLOODLUST""]",0.229,0.993,1,-2.448,0,0.233,0.000124,0.0174,0.358,0.0815,186.026,248874,2017,Rock,23,54000,30.0,"[""3ufWwEY2l678hzrJLBgn4N""]","[""deathcore"", ""j-rock"", ""visual kei""]"
7ko5UW2pde1FRpiAbrYKNN,PSYCHO,CROWS,"[""SiM""]",0.444,0.973,2,-3.767,0,0.226,0.0006839999999999,0.0,0.249,0.433,94.82,290573,2015,Pop,25,458672,58.0,"[""2BM933ADIluGGrPBOhPgIt""]","[""anime"", ""j-rock""]"
2tofXDrli8EbbsM7bZflXq,PSYCHOPATH,PSYCHOPATH,"[""BO\u00d8WY""]",0.792,0.8180000000000001,5,-5.783,1,0.0406,0.00787,0.014,0.0716,0.742,128.543,285093,1987,Pop,30,607864,56.0,"[""0pr3ep0knQaPHEZ2X8niA0""]","[""j-pop"", ""j-rock"", ""kayokyoku"", ""visual kei""]"
6NHW3cIKeUmAnABw1vev4c,PSYCHOPATH,TOXIC,"[""the GazettE""]",0.33,0.95,11,-4.16,0,0.163,0.000163,0.000481,0.0876,0.428,114.92,183933,2011,Rock,24,414945,50.0,"[""4gRFSxjAcJkb54BDjqo7Bc""]","[""j-rock"", ""visual kei""]"
18rI489dTiiDiBSWMW0TSu,PURE GOLD - Remastered 2022,永吉 (50th Anniversary Remastered),"[""Eikichi Yazawa""]",0.677,0.717,7,-8.342,1,0.0633,0.188,0.000585,0.0935,0.6000000000000001,122.938,239960,1990,Pop,44,234642,57.0,"[""6r4KqrquvtAy0fcJUU2VGB""]","[""enka"", ""j-pop"", ""j-rock"", ""kayokyoku""]"
07cmv9CExiuPnFbjK75k1E,PURE JAM,YMO Go Home!,"[""YELLOW MAGIC ORCHESTRA""]",0.755,0.617,7,-6.768,1,0.0392,0.344,0.195,0.194,0.561,133.787,271400,1999,Electronic,5,386314,48.0,"[""2JIf5JxI3ypOSfrfNIIMQE""]","[""city pop"", ""kayokyoku"", ""shibuya-kei"", ""synthpop""]"
3r0X25cXmwQboqmVGC5cIe,Pacify,SYNTECH+,"[""nostraightanswer""]",0.549,0.43,5,-9.096,0,0.0686,0.0137,0.000129,0.0881,0.528,171.907,205071,2019,Electronic,5,8500,25.0,"[""2BwIecyazQicxz5RzVUvLU""]","[""vocaloid""]"
1sneg3YA6b8off0UiIYqFX,Pacify (Mini-DnB Arrange),SYNTECH-,"[""nostraightanswer""]",0.628,0.8230000000000001,5,-8.597,0,0.315,0.0625,1.9900000000000003e-05,0.256,0.556,171.974,212571,2019,Electronic,2,8500,25.0,"[""2BwIecyazQicxz5RzVUvLU""]","[""vocaloid""]"
5ZpvPhsx8SYfz15ieg3Bj8,Pack-A-Bowl,The Nerado Black Sessions,"[""Vagenda"", ""Hatsune Miku""]",0.22,0.5630000000000001,11,-11.823,0,0.035,0.000452,0.8190000000000001,0.109,0.649,154.877,213475,2016,Electronic,0,2745310,35.5,"[""2K1WNSLAMjvjBLadY7Vw4i"", ""6pNgnvzBa6Bthsv8SrZJYl""]","[""vocaloid""]"
0GHQk6q6TMTdeZvEUh1cOQ,Pagan Nation,For One Pagan Brotherhood,"[""Tersivel""]",0.27,0.975,10,-3.211,0,0.116,6.500000000000001e-05,0.00975,0.22,0.357,195.016,467635,2011,Folk,3,1697,5.0,"[""34ezOg9ZEcpw8lAFDQgmcO""]","[""celtic"", ""folk metal"", ""japanese vgm"", ""medieval metal"", ""power metal""]"
6xwF5hq7PYN2ylfmjQqPjn,Pain - Worst Habits Die Hard-All Requests Live,Nucleus,"[""ANTHEM""]",0.435,0.961,5,-3.316,0,0.0708,0.000401,0.0,0.368,0.293,104.9,279840,2019,Rock,0,32761,31.0,"[""67BObUWOkPPGftw3ITCHXH""]","[""heavy metal"", ""j-rock"", ""power metal"", ""speed metal"", ""visual kei""]"
3qCVt18qYZXYFAFW9znC5A,Pain-Love,No.1 - The 2nd Album,"[""BoA""]",0.676,0.915,10,-6.322,0,0.0608,0.0876,0.0008939999999999,0.334,0.912,95.008,222747,2002,Pop,10,854764,58.0,"[""4muJrGMndyYWqZtfk8OWy4""]","[""j-pop"", ""j-r&b"", ""k-pop""]"
3aLXVpK7A4PgcD7phVNs4i,Painful Death for the Lactose Intolerant,Miracle Milk,"[""Mili""]",0.606,0.706,9,-6.131,1,0.0307,0.142,0.0606,0.263,0.425,122.013,126882,2016,Pop,41,428823,67.0,"[""0K05TDnN7xPwIHDOwD2YYs""]","[""anime""]"
3z56KhWYn9asD6tURaREn8,Paint Sky Blue,Silence iz Mine,"[""SiM""]",0.338,0.5690000000000001,5,-7.885,0,0.0866,7.82e-05,0.003,0.0695,0.484,162.293,217667,2008,Pop,23,458672,58.0,"[""2BM933ADIluGGrPBOhPgIt""]","[""anime"", ""j-rock""]"
2Sb3Mj18gezFjuVi9pVK3Z,Painting,Final Destination,"[""coldrain""]",0.464,0.979,10,-3.042,0,0.103,0.0004289999999999,0.0,0.281,0.507,92.468,213467,2009,Rock,0,319712,54.0,"[""4pCVGaLWxDe4d8bsjsnmUM""]","[""anime"", ""j-rock"", ""metalcore""]"
3NnUHNjmtHsMSbxmShLydA,Palm Deathtop,Oskar Tennis Champion,"[""Momus""]",0.642,0.645,11,-11.543,1,0.294,0.684,0.315,0.0758,0.214,119.965,200587,2003,Classical,0,14698,26.0,"[""0Uuw1MHNH56xL76bTOVJE8""]","[""alternative dance"", ""art pop"", ""baroque pop"", ""shibuya-kei""]"
7mZGLnphzny07bVaaDKDa4,Panic!,Panic!,"[""Khantrast""]",0.678,0.5750000000000001,0,-7.853,0,0.0606,0.353,0.0,0.318,0.629,77.004,179225,2022,Hip-Hop,40,422361,63.0,"[""1MOetFIO4hBem9p9FVP9Jo""]","[""anime"", ""anime rap""]"
4bBn7HCdg8psZmGomE5jap,Paper Bouquet,Paper Bouquet,"[""Mili""]",0.5630000000000001,0.867,0,-7.422,0,0.0356,0.0114,0.0737,0.21,0.665,106.034,208559,2022,Pop,48,428823,67.0,"[""0K05TDnN7xPwIHDOwD2YYs""]","[""anime""]"
2oq1aKIYED2LFiwgxZIpie,Paper Planes (feat. Kellin),35xxxv (Deluxe Edition),"[""ONE OK ROCK"", ""Kellin""]",0.347,0.961,9,-3.842,1,0.325,0.00391,0.0,0.579,0.148,110.08,200187,2015,Rock,37,5968819,45.5,"[""7k73EtZwoPs516ZxE72KsO"", ""4DckfwhQ35o4o9JcaIrRI9""]","[""j-pop"", ""j-rock""]"
20eZwrBwLJaQtM4NtE9eE0,Paper Romance - Wagon Cookin' Remix,"Latenight Mixes, Pt. 2","[""Groove Armada"", ""Wagon Cookin""]",0.608,0.934,6,-5.646,0,0.0382,0.00196,0.0463,0.319,0.896,123.008,492000,2010,Electronic,0,746791,30.0,"[""67tgMwUfnmqzYsNAtnP6YJ"", ""4FRQ1PL7z9Lbx12Fng89Ov""]","[""acid jazz"", ""big beat"", ""shibuya-kei"", ""trip hop""]"
1pIeEWK9jvhDPJtpeXaLwB,Paradise,Arkhaiomelisidonophunikheratos,"[""Satanicpornocultshop""]",0.5650000000000001,0.621,11,-7.03,0,0.039,0.288,0.174,0.0887,0.354,169.936,227773,2010,Electronic,41,31544,31.0,"[""3efTLFzg1ojUw3xePQhlWK""]","[""art pop"", ""plunderphonics"", ""shibuya-kei""]"
1qAwazZTBsZUp9gW2ARjG4,Paradise,WONDER HACK,"[""Shuta Sueyoshi""]",0.494,0.806,1,-5.345,1,0.0426,0.0158,0.0,0.411,0.292,148.008,249427,2019,Pop,14,83922,39.0,"[""3NSKTb4t386KNoI3bP9XVV""]","[""j-pop""]"
3yBeQAxk5Jb6bzvUpqu5qX,Paradise,Paradise,"[""Rude-\u03b1""]",0.554,0.964,4,-3.054,0,0.134,0.00216,0.0,0.109,0.897,161.013,173627,2021,Pop,52,76404,41.0,"[""6ZtYpkBBZ7wfpM99Qxm0KO""]","[""anime"", ""j-pop""]"
3MTcXVThVUwHpOPtwmHxsL,Paradox,THE BEAUTiFUL PEOPLE,"[""SiM""]",0.396,0.948,3,-2.097,0,0.114,0.000377,1.12e-05,0.256,0.641,200.213,201853,2016,Pop,23,458672,58.0,"[""2BM933ADIluGGrPBOhPgIt""]","[""anime"", ""j-rock""]"
0FB5HcGpmHoe9V5jZXCGUE,Parallel Convergence,Simulated Sensations,"[""GHOST DATA"", ""ODDEEO""]",0.325,0.683,8,-6.725,0,0.0407,0.00641,0.165,0.0771,0.0358,127.871,443447,2017,Electronic,0,146411,37.5,"[""042mLfOBpH8OoX8A6sUYhf"", ""7uiNKilNfMui31f0Ldd4S2""]","[""vaporwave"", ""vocaloid""]"
552uMPCGWE524Ut5Ey9vLX,Paralyzed,Paralyzed,"[""Eddie van der Meer"", ""Jabron""]",0.618,0.418,11,-12.121,0,0.0673,0.076,0.0,0.277,0.584,160.157,181500,2021,Pop,17,105263,23.5,"[""08WRjJPbPqSEOkFuc99ymW"", ""6Q5LFAvhBIqwbub6UCytZH""]","[""anime"", ""moroccan pop""]"
6J8gHcXrXgqKct7Ola6Hua,Pariah is My Name,Kingdemonium,"[""HAMMER KING""]",0.368,0.989,11,-6.468,1,0.113,7.69e-06,0.00647,0.0737,0.0699,194.995,280347,2022,Rock,14,10243,25.0,"[""2tcBSFExl1h7oADhE85NXT""]","[""japanese vgm"", ""power metal"", ""symphonic metal""]"
62GqL0dG5lhljrvkVo7Kt6,Party Boys,Feeling of Unity,"[""Fear, and Loathing in Las Vegas""]",0.5750000000000001,0.964,11,-0.111,0,0.102,0.000833,0.0,0.0361,0.362,129.963,227453,2015,Pop,0,316503,52.0,"[""5iZSZ19Lnt6iQTDITRF7Mn""]","[""anime"", ""j-rock""]"
49haGjxexHm5LXvlrjSGL5,Party Junkie,身辺整理 (Different Edition),"[""Satsuki ga Tenkomori"", ""Hatsune Miku""]",0.666,0.87,0,-3.52,0,0.193,0.0106,0.0,0.459,0.731,130.033,265747,2014,Electronic,37,2760531,51.5,"[""3sXACuwBSj6GE8XUbYff9J"", ""6pNgnvzBa6Bthsv8SrZJYl""]","[""vocaloid""]"
4VM4T6Z6q7A829uMSptSGF,Party Starters,Party Starters,"[""ARASHI""]",0.783,0.887,9,-4.057,1,0.0482,0.00333,0.0,0.341,0.8,124.937,183973,2020,Pop,41,2843356,67.0,"[""1XYuC1vxinTjHCNd5clB8C""]","[""j-pop""]"
2aYz8D1hlaSRBG5yOFeBm8,Past the Stargazing Season,Miracle Milk,"[""Mili""]",0.515,0.462,6,-11.205,1,0.0356,0.323,0.0,0.0814,0.527,141.944,271676,2016,Pop,33,428823,67.0,"[""0K05TDnN7xPwIHDOwD2YYs""]","[""anime""]"
5lOoUMmxdqhDybqmpHm2CE,Path On the Sea,Battlecry,"[""SpellBlast""]",0.594,0.926,2,-3.577,0,0.0857,0.00159,4.1e-05,0.321,0.551,130.021,262147,2010,Rock,1,15394,17.0,"[""5izojMQQmFqRKeW6Y3RaVA""]","[""folk metal"", ""japanese vgm"", ""medieval metal"", ""power metal""]"
0kKgjJQN1v5maZY0F2CSZy,Path to Isolation,"Rwby, Vol. 5 (Music from the Rooster Teeth Series)","[""Jeff Williams"", ""Casey Lee Williams""]",0.512,0.6910000000000001,7,-10.291,0,0.18,0.0636,3.33e-06,0.137,0.174,150.198,239754,2018,Pop,0,186836,55.0,"[""6jy0VQ5tLwEKBeMxZ1aK4J"", ""08dD0frW9WYHRGVa40oILp""]","[""anime""]"
05Mnl6UohUYJRTNqniZ8cN,Patience,NEO,"[""RIRI"", ""Saweetie""]",0.663,0.611,9,-4.321,0,0.0958,0.127,0.0,0.325,0.66,171.071,218333,2018,Pop,17,2757701,51.0,"[""2UmhByzSum8X2lQZ7pWvWp"", ""6cK3NBO6uP7hh0oyuVELFl""]","[""j-pop"", ""j-r&b"", ""j-rap""]"
2qa8mfqa1qzCiHH0B7NLda,Peace Bomb,Peace Bomb,"[""TENDOUJI""]",0.489,0.924,6,-4.477,0,0.0801,0.0036,0.0,0.166,0.742,140.05,209258,2018,Pop,0,36842,27.0,"[""7kOS7xo3ryc1MmhfP0fNnX""]","[""j-rock"", ""japanese indie""]"
4kY02C8aGFczSwWi0BDgSW,Peacemaker,Mozaiq,"[""Blood Stain Child""]",0.503,0.94,5,-3.967,0,0.0484,6.22e-06,0.6950000000000001,0.214,0.5670000000000001,104.945,213573,2007,Rock,11,56913,29.0,"[""4EvbQBS99RXzFGGimAS3i9""]","[""industrial metal"", ""j-rock"", ""melodic death metal""]"
2RsywHu2Sjs2AFVx60Aove,Pebbles,The Boy I Wish I Never Met,"[""A Smile and a Ribbon""]",0.7010000000000001,0.323,8,-11.925,1,0.0745,0.86,0.0,0.0836,0.686,151.788,116507,2007,Pop,4,2831,6.0,"[""1Bt3C7qHIh6tqj4kHwymtq""]","[""jangle pop"", ""shibuya-kei""]"
1Y5N5lOUkz3qrWDuCRDEHh,Perfect Days,Pepperoni Quattro,"[""ELLEGARDEN""]",0.55,0.952,7,-1.91,1,0.0391,0.001,3.75e-06,0.14,0.8180000000000001,129.978,205920,2004,Rock,37,626313,57.0,"[""3cbd5GWGOknxmFAe77MDbk""]","[""j-pop"", ""j-rock"", ""melodic hardcore""]"
